time,rss_mb,cpu_percent,read_kbs,write_kbs,read_chars_kbs,write_chars_kbs,minor_faults_s,major_faults_s
2025-08-13 15:23:29.480365,741.16,439.4,357320.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:29.580894,741.16,439.5,370800.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:29.681433,741.16,439.5,404080.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:29.782054,741.16,439.5,395880.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:29.882693,741.16,469.3,367200.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:29.983250,741.16,459.4,370160.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:30.083814,741.16,449.5,371840.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:30.187253,741.16,449.3,406000.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:30.287760,741.16,439.5,374880.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:30.388277,741.16,489.4,350040.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:30.488833,741.16,429.4,379560.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:30.589443,741.16,439.4,405120.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:30.690017,741.16,449.4,393320.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:30.790565,741.16,619.3,233560.0,0.0,0.0,1.28,560.0,0.0
2025-08-13 15:23:30.891119,741.16,419.5,413160.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:30.991661,741.16,469.4,380520.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:31.092298,741.16,449.5,386760.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:31.196880,741.16,449.1,395040.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:31.297440,741.16,439.4,396480.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:31.397970,741.16,449.4,382720.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:31.498495,741.16,439.5,371560.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:31.599073,741.16,459.4,369000.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:31.699670,741.16,459.3,364640.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:31.800241,741.16,459.4,377480.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:31.900805,741.16,449.4,378160.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:32.001340,741.16,429.5,403080.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:32.101881,741.16,459.5,378640.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:32.205309,741.16,449.3,397800.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:32.305837,741.16,449.5,380320.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:32.406370,741.16,379.5,314480.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:32.506909,741.16,449.4,366480.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:32.607488,741.16,449.4,375880.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:32.708070,741.16,479.4,342440.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:32.808765,741.16,479.4,350120.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:32.909353,741.16,459.4,391640.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:33.009889,741.16,449.4,378400.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:33.113682,741.16,459.2,405720.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:33.214216,741.16,439.5,392000.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:33.314758,741.16,439.4,416200.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:33.415284,741.16,439.5,430960.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:33.515824,741.16,429.5,428560.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:33.616342,741.16,439.5,414360.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:33.716849,741.16,429.5,389640.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:33.817424,741.16,449.4,398080.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:33.918014,741.16,449.5,390160.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:34.018575,741.16,449.4,381920.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:34.122721,741.16,459.2,391520.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:34.223289,741.16,469.5,368880.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:34.323880,741.16,449.4,396080.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:34.424445,741.16,459.4,379360.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:34.525007,741.16,449.4,406160.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:34.625556,741.16,439.5,424720.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:34.726111,741.16,429.5,418880.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:34.826673,741.16,429.5,423640.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:34.927246,741.16,459.4,377440.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:35.027814,741.16,459.4,362200.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:35.131919,741.16,469.2,361840.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:35.232442,741.16,439.5,405440.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:35.332927,741.16,439.6,411080.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:35.433455,741.16,449.5,366680.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:35.533962,741.16,459.6,370960.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:35.634494,741.16,449.5,391200.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:35.735017,741.16,439.4,421960.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:35.835554,741.16,429.5,395480.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:35.936142,741.16,449.4,394280.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:36.036683,741.16,459.5,366000.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:36.140829,741.16,469.2,377240.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:36.241452,741.16,449.4,381760.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:36.342015,741.16,459.4,394440.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:36.442585,741.16,459.3,355840.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:36.543120,741.16,469.4,356520.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:36.643720,741.16,469.4,339920.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:36.744276,741.16,469.4,352320.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:36.844846,741.16,449.5,372680.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:36.945404,741.16,449.4,402760.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:37.045957,741.16,429.6,406960.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:37.150091,741.16,439.3,402000.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:37.250632,741.16,469.4,367440.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:37.351147,741.16,449.5,375480.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:37.451670,741.16,459.5,367080.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:37.552191,741.16,449.5,360640.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:37.652737,741.16,459.4,393840.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:37.753263,741.16,449.5,375920.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:37.853805,741.16,439.5,353560.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:37.954340,741.16,459.5,335720.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:38.054929,741.16,459.5,369920.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:38.158637,741.16,429.3,413240.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:38.259324,741.16,449.5,425240.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:38.363141,741.16,445.1,317240.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:38.463725,741.16,649.1,200960.0,0.0,0.0,1.28,300.0,0.0
2025-08-13 15:23:38.564263,741.16,429.5,374360.0,0.0,0.0,0.0,100.0,0.0
2025-08-13 15:23:38.664852,741.16,439.5,390240.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:38.765417,741.16,449.4,370040.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:38.865929,741.16,449.5,383480.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:38.966442,741.16,439.5,383280.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:39.067098,741.16,439.6,389760.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:39.172276,741.16,449.1,395400.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:39.272805,741.16,459.5,370200.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:39.373266,741.16,449.5,372600.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:39.473773,741.16,429.5,357960.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:39.574300,741.16,459.4,378160.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:39.674840,741.16,459.4,374920.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:39.775429,741.16,469.4,363880.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:39.875939,741.16,439.5,399200.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:39.976471,741.16,409.5,358480.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:40.077029,741.16,449.5,380680.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:40.181075,741.16,449.2,398560.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:40.281653,741.16,449.5,376640.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:40.382409,741.16,449.4,369200.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:40.483017,741.16,459.4,353320.0,0.0,0.0,0.0,0.0,0.0
