repeat_id,index_type,N,d,metric,topk,nq,threads,hnsw_M,hnsw_efC,hnsw_efS,build_s,search_s,qps,avg_ms_per_q,p50_ms,p95_ms,p99_ms,recall_at_k,index_bytes
1,hnsw,10000,96,l2,10,1000,32,16,200,256,1.880306,0.110611,9040.661,0.111,0.461,0.901,22.895,0.989200,5280442
1,hnsw,10000,96,l2,10,1000,32,16,200,384,1.847206,0.195387,5118.052,0.195,0.723,1.416,23.404,0.996300,5280442
1,hnsw,10000,96,l2,10,1000,32,16,200,512,1.987997,0.288474,3466.521,0.288,1.009,2.168,10.287,0.997800,5280442
1,hnsw,10000,96,l2,10,1000,32,16,200,640,1.433556,0.284939,3509.526,0.285,1.343,2.301,25.155,0.998600,5280442
1,hnsw,10000,96,l2,10,1000,32,16,200,768,1.701075,0.400410,2497.439,0.400,1.751,3.197,18.445,0.999000,5280442
0,flat,50000,96,l2,10,1000,32,,,,0.015051,0.684915,1460.036,0.685,1.906,3.158,20.286,1.000000,19200045
0,hnsw,50000,96,l2,10,1000,32,16,200,64,14.488190,0.054598,18315.548,0.055,0.287,0.384,3.352,0.668200,26415290
0,hnsw,50000,96,l2,10,1000,32,16,200,128,16.157347,0.086731,11529.910,0.087,0.592,0.787,17.060,0.815800,26415290
0,hnsw,50000,96,l2,10,1000,32,16,200,256,12.542496,0.152698,6548.894,0.153,0.827,9.090,9.979,0.910700,26415290
0,hnsw,50000,96,l2,10,1000,32,16,200,384,16.346951,0.227025,4404.793,0.227,1.136,2.530,10.603,0.947600,26415290
0,hnsw,50000,96,l2,10,1000,32,16,200,512,7.918536,0.338149,2957.280,0.338,1.781,2.484,9.790,0.964800,26415290
0,hnsw,50000,96,l2,10,1000,32,16,200,640,13.166309,0.454932,2198.132,0.455,2.382,3.423,25.730,0.972000,26415290
0,hnsw,50000,96,l2,10,1000,32,16,200,768,11.496160,0.609514,1640.650,0.610,2.881,8.577,14.576,0.980600,26415290
1,flat,50000,96,l2,10,1000,32,,,,0.005864,0.782402,1278.116,0.782,2.072,8.180,11.674,1.000000,19200045
1,hnsw,50000,96,l2,10,1000,32,16,200,64,18.130580,0.048889,20454.363,0.049,0.306,0.423,19.551,0.657100,26415290
1,hnsw,50000,96,l2,10,1000,32,16,200,128,14.179010,0.084721,11803.464,0.085,0.548,0.828,9.434,0.806100,26415290
1,hnsw,50000,96,l2,10,1000,32,16,200,256,13.054122,0.166094,6020.685,0.166,0.749,1.526,28.358,0.906800,26415290
1,hnsw,50000,96,l2,10,1000,32,16,200,384,13.806540,0.259354,3855.734,0.259,1.114,2.083,21.970,0.943000,26415290
1,hnsw,50000,96,l2,10,1000,32,16,200,512,12.005272,0.328988,3039.627,0.329,1.700,2.676,18.776,0.959900,26415290
0,flat,2500,96,l2,10,1000,32,,,,0.000691,0.052249,19138.989,0.052,0.114,0.134,0.317,1.000000,960045
0,hnsw,2500,96,l2,10,1000,32,32,200,64,0.691496,0.079622,12559.288,0.080,0.157,0.171,8.314,0.991400,1638546
0,hnsw,2500,96,l2,10,1000,32,32,200,128,0.385702,0.102951,9713.391,0.103,0.263,1.397,16.461,0.999300,1638546
0,hnsw,2500,96,l2,10,1000,32,32,200,256,0.414274,0.079262,12616.328,0.079,0.481,0.556,4.252,0.999800,1638546
0,hnsw,2500,96,l2,10,1000,32,32,200,384,0.390575,0.139561,7165.318,0.140,0.748,0.830,18.176,1.000000,1638546
0,hnsw,2500,96,l2,10,1000,32,32,200,512,0.255286,0.167848,5957.756,0.168,0.777,1.230,17.175,1.000000,1638546
0,hnsw,2500,96,l2,10,1000,32,32,200,640,0.285462,0.254151,3934.674,0.254,1.474,1.529,1.708,1.000000,1638546
0,hnsw,2500,96,l2,10,1000,32,32,200,768,0.287299,0.333324,3000.085,0.333,1.416,2.015,2.318,1.000000,1638546
1,flat,2500,96,l2,10,1000,32,,,,0.000331,0.080188,12470.630,0.080,0.115,0.125,18.803,1.000000,960045
1,hnsw,2500,96,l2,10,1000,32,32,200,64,0.288395,0.037750,26489.874,0.038,0.156,0.225,25.248,0.990700,1638546
1,hnsw,2500,96,l2,10,1000,32,32,200,128,0.279894,0.048723,20524.230,0.049,0.260,0.293,20.428,0.998800,1638546
1,hnsw,2500,96,l2,10,1000,32,32,200,256,0.232568,0.100786,9922.030,0.101,0.473,0.545,17.247,0.999900,1638546
1,hnsw,2500,96,l2,10,1000,32,32,200,384,0.263890,0.121637,8221.175,0.122,0.535,0.852,20.741,0.999800,1638546
1,hnsw,2500,96,l2,10,1000,32,32,200,512,0.220560,0.177292,5640.400,0.177,1.076,1.214,15.637,1.000000,1638546
1,hnsw,2500,96,l2,10,1000,32,32,200,640,0.244312,0.245996,4065.106,0.246,1.073,1.772,21.933,1.000000,1638546
1,hnsw,2500,96,l2,10,1000,32,32,200,768,0.199446,0.360141,2776.690,0.360,1.419,2.163,5.423,1.000000,1638546
0,flat,5000,96,l2,10,1000,32,,,,0.000594,0.075156,13305.574,0.075,0.217,0.266,20.622,1.000000,1920045
0,hnsw,5000,96,l2,10,1000,32,32,200,64,0.827471,0.037925,26367.952,0.038,0.204,0.308,20.088,0.971700,3277250
0,hnsw,5000,96,l2,10,1000,32,32,200,128,0.944630,0.056322,17754.934,0.056,0.351,0.481,24.509,0.996100,3277250
0,hnsw,5000,96,l2,10,1000,32,32,200,256,0.595259,0.093497,10695.494,0.093,0.612,0.660,21.010,0.999200,3277250
0,hnsw,5000,96,l2,10,1000,32,32,200,384,0.805421,0.141915,7046.491,0.142,0.676,1.071,21.346,0.999900,3277250
0,hnsw,5000,96,l2,10,1000,32,32,200,512,0.623387,0.186199,5370.591,0.186,0.937,1.534,17.123,1.000000,3277250
0,hnsw,5000,96,l2,10,1000,32,32,200,640,0.675700,0.295694,3381.877,0.296,1.249,1.992,17.798,1.000000,3277250
0,hnsw,5000,96,l2,10,1000,32,32,200,768,0.656144,0.346324,2887.472,0.346,1.611,10.253,11.284,1.000000,3277250
1,flat,5000,96,l2,10,1000,32,,,,0.000629,0.059021,16943.023,0.059,0.214,0.222,0.233,1.000000,1920045
1,hnsw,5000,96,l2,10,1000,32,32,200,64,0.662736,0.038786,25782.745,0.039,0.204,0.276,16.343,0.974700,3277250
1,hnsw,5000,96,l2,10,1000,32,32,200,128,0.616647,0.074399,13440.968,0.074,0.355,0.511,9.504,0.996500,3277250
1,hnsw,5000,96,l2,10,1000,32,32,200,256,0.856593,0.093076,10743.933,0.093,0.618,0.747,23.053,0.999700,3277250
1,hnsw,5000,96,l2,10,1000,32,32,200,384,0.669021,0.159076,6286.307,0.159,0.666,1.081,20.390,1.000000,3277250
1,hnsw,5000,96,l2,10,1000,32,32,200,512,0.779524,0.190753,5242.380,0.191,1.309,1.343,5.954,1.000000,3277250
1,hnsw,5000,96,l2,10,1000,32,32,200,640,0.633002,0.289775,3450.950,0.290,1.711,1.770,1.836,1.000000,3277250
1,hnsw,5000,96,l2,10,1000,32,32,200,768,0.612826,0.331325,3018.181,0.331,1.604,2.300,22.702,1.000000,3277250
0,flat,7500,96,l2,10,1000,32,,,,0.000838,0.117771,8491.037,0.118,0.315,0.324,0.419,1.000000,2880045
0,hnsw,7500,96,l2,10,1000,32,32,200,64,1.108317,0.055723,17945.852,0.056,0.238,0.419,21.339,0.957800,4918514
0,hnsw,7500,96,l2,10,1000,32,32,200,128,1.257058,0.069110,14469.688,0.069,0.409,0.602,20.835,0.993100,4918514
0,hnsw,7500,96,l2,10,1000,32,32,200,256,1.125923,0.103549,9657.290,0.104,0.734,4.966,9.547,0.999700,4918514
0,hnsw,7500,96,l2,10,1000,32,32,200,384,0.987984,0.161648,6186.296,0.162,1.071,1.180,4.060,0.999600,4918514
0,hnsw,7500,96,l2,10,1000,32,32,200,512,1.415960,0.246660,4054.157,0.247,1.050,1.910,25.770,1.000000,4918514
0,hnsw,7500,96,l2,10,1000,32,32,200,640,1.308325,0.304332,3285.882,0.304,1.394,3.028,25.408,1.000000,4918514
0,hnsw,7500,96,l2,10,1000,32,32,200,768,1.157408,0.391659,2553.244,0.392,1.766,5.799,11.415,1.000000,4918514
1,flat,7500,96,l2,10,1000,32,,,,0.000935,0.211658,4724.595,0.212,0.319,0.338,9.093,1.000000,2880045
1,hnsw,7500,96,l2,10,1000,32,32,200,64,1.176148,0.034681,28834.579,0.035,0.234,0.432,18.414,0.956100,4918514
1,hnsw,7500,96,l2,10,1000,32,32,200,128,1.176478,0.071519,13982.257,0.072,0.411,0.555,9.384,0.992800,4918514
1,hnsw,7500,96,l2,10,1000,32,32,200,256,1.307807,0.111161,8995.959,0.111,0.519,1.054,23.398,0.998600,4918514
1,hnsw,7500,96,l2,10,1000,32,32,200,384,1.339919,0.169406,5902.987,0.169,0.779,1.310,10.018,0.999600,4918514
1,hnsw,7500,96,l2,10,1000,32,32,200,512,1.303325,0.206818,4835.168,0.207,1.075,1.565,24.984,0.999900,4918514
1,hnsw,7500,96,l2,10,1000,32,32,200,640,1.347781,0.319094,3133.878,0.319,1.388,3.385,11.006,0.999900,4918514
1,hnsw,7500,96,l2,10,1000,32,32,200,768,1.188590,0.356855,2802.260,0.357,1.775,2.784,19.111,0.999900,4918514
0,flat,10000,96,l2,10,1000,32,,,,0.001190,0.144399,6925.258,0.144,0.420,0.427,0.464,1.000000,3840045
0,hnsw,10000,96,l2,10,1000,32,32,200,64,2.333133,0.043417,23032.311,0.043,0.242,0.280,8.550,0.940900,6557858
0,hnsw,10000,96,l2,10,1000,32,32,200,128,1.821986,0.062033,16120.573,0.062,0.429,0.442,0.455,0.988200,6557858
0,hnsw,10000,96,l2,10,1000,32,32,200,256,1.380138,0.120565,8294.301,0.121,0.579,1.265,22.543,0.998800,6557858
0,hnsw,10000,96,l2,10,1000,32,32,200,384,1.725931,0.191761,5214.837,0.192,0.865,1.808,28.006,0.999800,6557858
0,hnsw,10000,96,l2,10,1000,32,32,200,512,1.870884,0.240008,4166.522,0.240,1.210,2.467,10.565,1.000000,6557858
0,hnsw,10000,96,l2,10,1000,32,32,200,640,1.864246,0.329815,3032.002,0.330,1.532,10.279,14.151,0.999900,6557858
0,hnsw,10000,96,l2,10,1000,32,32,200,768,2.264402,0.467814,2137.600,0.468,1.941,4.098,11.478,1.000000,6557858
1,flat,10000,96,l2,10,1000,32,,,,0.001253,0.216672,4615.276,0.217,0.417,0.594,21.866,1.000000,3840045
1,hnsw,10000,96,l2,10,1000,32,32,200,64,1.704805,0.041003,24388.439,0.041,0.261,0.411,20.602,0.943100,6557858
1,hnsw,10000,96,l2,10,1000,32,32,200,128,2.080651,0.077700,12870.081,0.078,0.438,0.538,16.303,0.987900,6557858
1,hnsw,10000,96,l2,10,1000,32,32,200,256,2.109269,0.121369,8239.329,0.121,0.574,8.620,18.188,0.998000,6557858
1,hnsw,10000,96,l2,10,1000,32,32,200,384,1.572407,0.174635,5726.217,0.175,0.843,1.331,20.059,0.999700,6557858
1,hnsw,10000,96,l2,10,1000,32,32,200,512,1.945723,0.229930,4349.143,0.230,1.595,1.671,1.727,1.000000,6557858
1,hnsw,10000,96,l2,10,1000,32,32,200,640,1.730074,0.309619,3229.781,0.310,1.469,2.252,20.848,1.000000,6557858
1,hnsw,10000,96,l2,10,1000,32,32,200,768,2.332761,0.385095,2596.762,0.385,1.903,3.095,11.693,0.999900,6557858
0,flat,50000,96,l2,10,1000,32,,,,0.014704,0.655935,1524.542,0.656,1.965,3.130,24.306,1.000000,19200045
0,hnsw,50000,96,l2,10,1000,32,32,200,64,20.419537,0.062665,15957.981,0.063,0.315,0.673,25.238,0.809900,32812578
0,hnsw,50000,96,l2,10,1000,32,32,200,128,11.049095,0.108574,9210.350,0.109,0.874,1.016,1.165,0.926600,32812578
0,hnsw,50000,96,l2,10,1000,32,32,200,256,25.657749,0.260216,3842.969,0.260,1.176,2.991,10.872,0.980000,32812578
0,hnsw,50000,96,l2,10,1000,32,32,200,384,24.037687,0.339211,2948.019,0.339,1.873,3.347,25.439,0.991400,32812578
0,hnsw,50000,96,l2,10,1000,32,32,200,512,22.746057,0.409133,2444.193,0.409,2.540,4.241,12.677,0.995200,32812578
0,hnsw,50000,96,l2,10,1000,32,32,200,640,21.789117,0.516766,1935.112,0.517,2.985,4.405,29.048,0.997000,32812578
0,hnsw,50000,96,l2,10,1000,32,32,200,768,23.771080,0.677786,1475.392,0.678,4.174,6.129,22.330,0.997500,32812578
1,flat,50000,96,l2,10,1000,32,,,,0.006279,0.536245,1864.821,0.536,2.136,2.703,8.510,1.000000,19200045
1,hnsw,50000,96,l2,10,1000,32,32,200,64,24.098380,0.060791,16449.894,0.061,0.376,4.714,16.161,0.803100,32812578
1,hnsw,50000,96,l2,10,1000,32,32,200,128,21.935172,0.131165,7623.991,0.131,0.702,8.640,9.837,0.921600,32812578
1,hnsw,50000,96,l2,10,1000,32,32,200,256,30.887239,0.185329,5395.808,0.185,1.103,6.289,10.379,0.976700,32812578
1,hnsw,50000,96,l2,10,1000,32,32,200,384,27.025417,0.344803,2900.210,0.345,2.153,3.275,25.404,0.990700,32812578
1,hnsw,50000,96,l2,10,1000,32,32,200,512,22.678823,0.396961,2519.141,0.397,2.378,3.997,20.423,0.994000,32812578
1,hnsw,50000,96,l2,10,1000,32,32,200,640,21.618486,0.502887,1988.518,0.503,2.895,4.681,12.917,0.996500,32812578
1,hnsw,50000,96,l2,10,1000,32,32,200,768,23.048661,0.704978,1418.483,0.705,3.983,5.565,27.311,0.997000,32812578
0,flat,100000,96,l2,10,1000,32,,,,0.029771,1.143667,874.380,1.144,5.692,6.232,22.398,1.000000,38400045
0,hnsw,100000,96,l2,10,1000,32,32,200,64,68.434778,0.079027,12653.859,0.079,0.468,1.038,21.063,0.723300,65620834
0,hnsw,100000,96,l2,10,1000,32,32,200,128,68.427093,0.149236,6700.808,0.149,0.857,6.065,19.871,0.868500,65620834
0,hnsw,100000,96,l2,10,1000,32,32,200,256,61.869237,0.257956,3876.624,0.258,1.649,2.863,22.702,0.954500,65620834
0,hnsw,100000,96,l2,10,1000,32,32,200,384,76.868598,0.458109,2182.889,0.458,2.548,3.756,25.778,0.976700,65620834
0,hnsw,100000,96,l2,10,1000,32,32,200,512,68.137215,0.574206,1741.535,0.574,4.506,5.371,13.397,0.986200,65620834
0,hnsw,100000,96,l2,10,1000,32,32,200,640,69.660426,0.691577,1445.971,0.692,4.617,6.453,14.483,0.990500,65620834
0,hnsw,100000,96,l2,10,1000,32,32,200,768,68.682072,0.937418,1066.760,0.937,5.251,6.963,16.754,0.993500,65620834
1,flat,100000,96,l2,10,1000,32,,,,0.030580,0.916660,1090.918,0.917,5.422,12.244,14.926,1.000000,38400045
1,hnsw,100000,96,l2,10,1000,32,32,200,64,65.269109,0.105578,9471.653,0.106,0.675,0.933,16.998,0.726600,65620834
1,hnsw,100000,96,l2,10,1000,32,32,200,128,66.443703,0.154309,6480.518,0.154,0.819,1.661,22.709,0.866300,65620834
1,hnsw,100000,96,l2,10,1000,32,32,200,256,70.440177,0.277613,3602.131,0.278,1.652,3.275,11.356,0.952600,65620834
1,hnsw,100000,96,l2,10,1000,32,32,200,384,44.558785,0.415982,2403.949,0.416,2.585,3.751,17.252,0.976600,65620834
1,hnsw,100000,96,l2,10,1000,32,32,200,512,60.451844,0.736294,1358.154,0.736,3.270,5.277,16.868,0.985800,65620834
1,hnsw,100000,96,l2,10,1000,32,32,200,640,71.988992,0.702037,1424.426,0.702,4.323,6.578,15.332,0.991300,65620834
1,hnsw,100000,96,l2,10,1000,32,32,200,768,47.865955,0.897884,1113.730,0.898,5.011,5.661,30.840,0.994100,65620834
0,flat,2500,128,l2,10,1000,32,,,,0.000423,0.135736,7367.258,0.136,0.147,0.155,0.197,1.000000,1280045
0,hnsw,2500,128,l2,10,1000,32,32,200,64,0.517922,0.043794,22834.128,0.044,0.180,0.191,8.257,0.984400,1958546
0,hnsw,2500,128,l2,10,1000,32,32,200,128,0.309190,0.055117,18143.322,0.055,0.293,0.309,9.053,0.998600,1958546
0,hnsw,2500,128,l2,10,1000,32,32,200,256,0.367306,0.101613,9841.288,0.102,0.516,0.529,0.613,1.000000,1958546
0,hnsw,2500,128,l2,10,1000,32,32,200,384,0.408248,0.157338,6355.761,0.157,0.792,4.937,9.721,1.000000,1958546
0,hnsw,2500,128,l2,10,1000,32,32,200,512,0.377739,0.215131,4648.323,0.215,0.817,3.210,16.538,1.000000,1958546
0,hnsw,2500,128,l2,10,1000,32,32,200,640,0.348007,0.241698,4137.392,0.242,1.109,1.937,23.340,1.000000,1958546
0,hnsw,2500,128,l2,10,1000,32,32,200,768,0.281293,0.319201,3132.827,0.319,1.465,2.118,22.043,1.000000,1958546
1,flat,2500,128,l2,10,1000,32,,,,0.000531,0.031189,32062.385,0.031,0.146,0.153,0.155,1.000000,1280045
1,hnsw,2500,128,l2,10,1000,32,32,200,64,0.291801,0.031223,32027.306,0.031,0.181,0.247,10.449,0.986600,1958546
1,hnsw,2500,128,l2,10,1000,32,32,200,128,0.320483,0.057469,17400.800,0.057,0.291,0.302,0.372,0.998100,1958546
1,hnsw,2500,128,l2,10,1000,32,32,200,256,0.396993,0.095863,10431.590,0.096,0.506,0.632,20.021,1.000000,1958546
1,hnsw,2500,128,l2,10,1000,32,32,200,384,0.294297,0.128103,7806.242,0.128,0.782,4.629,8.764,1.000000,1958546
1,hnsw,2500,128,l2,10,1000,32,32,200,512,0.271689,0.196188,5097.159,0.196,0.810,1.230,17.746,1.000000,1958546
1,hnsw,2500,128,l2,10,1000,32,32,200,640,0.297996,0.262230,3813.444,0.262,1.101,1.696,18.109,0.999900,1958546
1,hnsw,2500,128,l2,10,1000,32,32,200,768,0.401702,0.346541,2885.663,0.347,1.448,10.490,10.616,1.000000,1958546
0,flat,5000,128,l2,10,1000,32,,,,0.000725,0.115655,8646.394,0.116,0.277,0.284,0.286,1.000000,2560045
0,hnsw,5000,128,l2,10,1000,32,32,200,64,0.977735,0.042630,23457.568,0.043,0.226,0.236,0.239,0.962200,3917250
0,hnsw,5000,128,l2,10,1000,32,32,200,128,0.973409,0.083184,12021.504,0.083,0.385,0.395,0.404,0.994200,3917250
0,hnsw,5000,128,l2,10,1000,32,32,200,256,0.858510,0.106227,9413.813,0.106,0.519,0.806,20.881,0.999600,3917250
0,hnsw,5000,128,l2,10,1000,32,32,200,384,0.871002,0.142104,7037.112,0.142,0.777,1.297,17.180,0.999900,3917250
0,hnsw,5000,128,l2,10,1000,32,32,200,512,1.026237,0.234874,4257.594,0.235,1.028,1.742,10.237,1.000000,3917250
0,hnsw,5000,128,l2,10,1000,32,32,200,640,0.995432,0.294198,3399.072,0.294,1.761,1.811,1.855,1.000000,3917250
0,hnsw,5000,128,l2,10,1000,32,32,200,768,0.879188,0.354627,2819.861,0.355,2.234,2.425,2.479,1.000000,3917250
1,flat,5000,128,l2,10,1000,32,,,,0.001017,0.043156,23171.610,0.043,0.276,0.283,0.295,1.000000,2560045
1,hnsw,5000,128,l2,10,1000,32,32,200,64,0.830515,0.035894,27859.897,0.036,0.224,0.233,0.244,0.967700,3917250
1,hnsw,5000,128,l2,10,1000,32,32,200,128,0.729493,0.057047,17529.293,0.057,0.378,0.391,0.424,0.993600,3917250
1,hnsw,5000,128,l2,10,1000,32,32,200,256,0.672410,0.101247,9876.802,0.101,0.659,0.678,0.737,0.999500,3917250
1,hnsw,5000,128,l2,10,1000,32,32,200,384,0.768852,0.145669,6864.874,0.146,0.979,1.003,1.037,0.999700,3917250
1,hnsw,5000,128,l2,10,1000,32,32,200,512,0.848866,0.253039,3951.962,0.253,1.014,1.680,27.302,1.000000,3917250
1,hnsw,5000,128,l2,10,1000,32,32,200,640,0.873262,0.283559,3526.602,0.284,1.362,1.895,9.631,0.999900,3917250
1,hnsw,5000,128,l2,10,1000,32,32,200,768,0.852097,0.369095,2709.327,0.369,1.766,2.619,22.254,1.000000,3917250
0,flat,7500,128,l2,10,1000,32,,,,0.001276,0.144969,6898.027,0.145,0.412,0.438,9.031,1.000000,3840045
0,hnsw,7500,128,l2,10,1000,32,32,200,64,1.482592,0.057743,17318.238,0.058,0.267,0.406,8.973,0.942500,5878514
0,hnsw,7500,128,l2,10,1000,32,32,200,128,1.541153,0.091195,10965.529,0.091,0.443,0.621,20.133,0.987300,5878514
0,hnsw,7500,128,l2,10,1000,32,32,200,256,1.446384,0.123533,8095.001,0.124,0.567,1.066,21.586,0.998200,5878514
0,hnsw,7500,128,l2,10,1000,32,32,200,384,1.547834,0.168331,5940.684,0.168,0.825,4.045,16.630,0.999400,5878514
0,hnsw,7500,128,l2,10,1000,32,32,200,512,1.758273,0.265789,3762.376,0.266,1.201,2.686,25.085,0.999300,5878514
0,hnsw,7500,128,l2,10,1000,32,32,200,640,1.685353,0.313095,3193.919,0.313,1.703,2.189,22.881,0.999800,5878514
0,hnsw,7500,128,l2,10,1000,32,32,200,768,1.984745,0.406713,2458.738,0.407,1.927,2.977,12.787,0.999900,5878514
1,flat,7500,128,l2,10,1000,32,,,,0.001335,0.120503,8298.545,0.121,0.409,0.415,0.453,1.000000,3840045
1,hnsw,7500,128,l2,10,1000,32,32,200,64,2.025833,0.051831,19293.337,0.052,0.253,0.355,22.786,0.944100,5878514
1,hnsw,7500,128,l2,10,1000,32,32,200,128,1.275248,0.089631,11156.852,0.090,0.451,5.670,9.318,0.988700,5878514
1,hnsw,7500,128,l2,10,1000,32,32,200,256,1.315291,0.118986,8404.367,0.119,0.582,1.788,11.409,0.998000,5878514
1,hnsw,7500,128,l2,10,1000,32,32,200,384,2.138256,0.181108,5521.566,0.181,0.829,1.655,18.382,0.999100,5878514
1,hnsw,7500,128,l2,10,1000,32,32,200,512,2.057004,0.252405,3961.889,0.252,1.138,1.808,10.026,0.999500,5878514
1,hnsw,7500,128,l2,10,1000,32,32,200,640,1.629180,0.313682,3187.941,0.314,1.455,2.891,10.911,0.999800,5878514
1,hnsw,7500,128,l2,10,1000,32,32,200,768,1.738351,0.391238,2555.987,0.391,1.866,3.549,12.376,0.999800,5878514
0,flat,10000,128,l2,10,1000,32,,,,0.001561,0.254152,3934.647,0.254,0.550,4.057,9.375,1.000000,5120045
0,hnsw,10000,128,l2,10,1000,32,32,200,64,4.693348,0.077243,12946.123,0.077,0.303,0.679,10.701,0.922300,7837858
0,hnsw,10000,128,l2,10,1000,32,32,200,128,2.956375,0.078242,12780.859,0.078,0.492,0.822,16.748,0.983400,7837858
0,hnsw,10000,128,l2,10,1000,32,32,200,256,2.882831,0.151105,6617.933,0.151,0.862,1.004,9.208,0.997300,7837858
0,hnsw,10000,128,l2,10,1000,32,32,200,384,2.754331,0.187291,5339.275,0.187,0.969,1.953,23.169,0.999300,7837858
0,hnsw,10000,128,l2,10,1000,32,32,200,512,2.445279,0.261634,3822.133,0.262,1.295,3.062,11.033,0.999500,7837858
0,hnsw,10000,128,l2,10,1000,32,32,200,640,3.449458,0.414098,2414.890,0.414,1.671,2.305,10.080,0.999800,7837858
0,hnsw,10000,128,l2,10,1000,32,32,200,768,1.951741,0.463194,2158.921,0.463,2.194,4.257,12.063,0.999900,7837858
1,flat,10000,128,l2,10,1000,32,,,,0.001699,0.135661,7371.325,0.136,0.552,0.643,9.348,1.000000,5120045
1,hnsw,10000,128,l2,10,1000,32,32,200,64,3.203629,0.057345,17438.429,0.057,0.276,0.336,0.592,0.923800,7837858
1,hnsw,10000,128,l2,10,1000,32,32,200,128,3.003532,0.121042,8261.598,0.121,0.498,1.018,9.753,0.982100,7837858
1,hnsw,10000,128,l2,10,1000,32,32,200,256,2.407413,0.170731,5857.172,0.171,0.652,1.279,17.645,0.997800,7837858
1,hnsw,10000,128,l2,10,1000,32,32,200,384,2.002230,0.184446,5421.655,0.184,0.923,1.952,23.684,0.999300,7837858
1,hnsw,10000,128,l2,10,1000,32,32,200,512,3.735390,0.271256,3686.549,0.271,1.285,1.967,2.929,0.999600,7837858
1,hnsw,10000,128,l2,10,1000,32,32,200,640,2.105483,0.354790,2818.567,0.355,1.597,3.329,18.767,0.999500,7837858
1,hnsw,10000,128,l2,10,1000,32,32,200,768,2.771982,0.413940,2415.811,0.414,2.010,3.059,25.861,0.999900,7837858
0,flat,50000,128,l2,10,1000,32,,,,0.019396,0.604319,1654.755,0.604,3.106,4.176,20.362,1.000000,25600045
0,hnsw,50000,128,l2,10,1000,32,32,200,64,32.526242,0.090595,11038.104,0.091,0.534,0.652,0.699,0.765200,39212578
0,hnsw,50000,128,l2,10,1000,32,32,200,128,39.576704,0.135576,7375.922,0.136,0.914,8.115,10.217,0.892100,39212578
0,hnsw,50000,128,l2,10,1000,32,32,200,256,36.277451,0.264005,3787.812,0.264,1.707,6.273,14.012,0.960900,39212578
0,hnsw,50000,128,l2,10,1000,32,32,200,384,33.887150,0.472867,2114.761,0.473,2.577,4.202,12.648,0.982000,39212578
0,hnsw,50000,128,l2,10,1000,32,32,200,512,27.536620,0.664590,1504.686,0.665,3.128,4.332,29.824,0.990600,39212578
0,hnsw,50000,128,l2,10,1000,32,32,200,640,37.129666,0.629842,1587.700,0.630,3.824,5.837,22.830,0.994300,39212578
0,hnsw,50000,128,l2,10,1000,32,32,200,768,14.191370,0.827095,1209.051,0.827,4.645,5.109,54.429,0.995800,39212578
1,flat,50000,128,l2,10,1000,32,,,,0.008417,0.628987,1589.857,0.629,3.145,4.221,21.190,1.000000,25600045
1,hnsw,50000,128,l2,10,1000,32,32,200,64,33.548537,0.082573,12110.435,0.083,0.548,1.082,15.156,0.766600,39212578
1,hnsw,50000,128,l2,10,1000,32,32,200,128,28.036390,0.184559,5418.314,0.185,0.842,7.777,9.971,0.899300,39212578
1,hnsw,50000,128,l2,10,1000,32,32,200,256,29.453389,0.239518,4175.056,0.240,1.457,2.873,19.671,0.966600,39212578
1,hnsw,50000,128,l2,10,1000,32,32,200,384,33.297094,0.374489,2670.302,0.374,2.140,3.561,4.551,0.983500,39212578
1,hnsw,50000,128,l2,10,1000,32,32,200,512,37.779126,0.492715,2029.571,0.493,3.070,4.477,13.089,0.990900,39212578
1,hnsw,50000,128,l2,10,1000,32,32,200,640,33.079743,0.625945,1597.584,0.626,3.688,5.310,20.735,0.991500,39212578
1,hnsw,50000,128,l2,10,1000,32,32,200,768,30.923473,0.777351,1286.420,0.777,4.654,6.609,7.025,0.995500,39212578
0,flat,100000,128,l2,10,1000,32,,,,0.038655,1.261158,792.922,1.261,7.172,14.659,19.014,1.000000,51200045
0,hnsw,100000,128,l2,10,1000,32,32,200,64,83.208835,0.100891,9911.676,0.101,0.599,5.656,17.341,0.678200,78420834
0,hnsw,100000,128,l2,10,1000,32,32,200,128,78.370483,0.193192,5176.192,0.193,1.226,6.377,10.492,0.830100,78420834
0,hnsw,100000,128,l2,10,1000,32,32,200,256,76.265977,0.501489,1994.061,0.501,2.170,7.173,19.471,0.928700,78420834
0,hnsw,100000,128,l2,10,1000,32,32,200,384,96.607303,0.552458,1810.094,0.552,3.076,8.192,11.220,0.960700,78420834
